Comment,Author,Date,Score
"He has no frigging clue about social norms! People HATE and troll him due to his glib mannerisms pertaining to those “lesser” than him. He believes he is a god, better than all, and doesn’t need lowly people in his life. Bless his heart!",MsTgr,2025-04-23T11:24:36,61
He is the enemy of this country. Don’t forget that.,Previous-Car1534,2025-04-23T11:33:57,44
If his job is to cut waste and fraud why was he involved in the Wisconsin elections?  Why were there no cuts to the Space X contracts?,homerjs225,2025-04-23T11:48:47,44
"Don't forget the part where the funding you're cutting is already costing America far more than you ""saved"" and will likely cost us trillions more in the future.",immortalfrieza2,2025-04-23T11:34:01,30
"I just want to say that the *only* reason Tesla made money in Q1 was the federal subsidies they get. For a guy who thinks that only businesses that can pay their own way should exist, I think these programs should be terminated for Tesla. Or at the very least they should have to reapply to get into the program.",t92k,2025-04-23T11:35:47,16
"Wah wah wah, I want my milk and cookies.",ReturningRelavent,2025-04-23T11:29:38,15
"Musk: “I thought the left was supposed to be the party of compassion and empathy” (me paraphrasing): “all I did was commit fraud by purchasing a presidential candidate to absolve the investigations into the unlawful conduct of my various companies, then proceeded to vilify, and dehumanize hard working experts in civil service due to a deranged hatred I have of wine because one of my 22 children is a trans woman, and if a power drunk intoxication I sent my tech minions into the most sensitive corners of the federal government. What did I do? Why is everyone so mad at me?”   F*ckin d*ck!! You betray your environmentally conscious clientele, invade a country’s government that you are an immigrant to, then do back to back sieg hails, decrying free speech as you censor anyone who would hold truth to power on the (unfortunately) very influential platform you repurchased.   Elon musk deserves the ruin he brought upon himself… No one feels sorry for the (at one point) richest man in the world…",dude1984-,2025-04-23T11:41:33,15
"Also he is a nazi, fuck this guy",WujekAdi2003,2025-04-23T13:02:30,9
It’s all BS. He got his data and he quashed the agencies with investigations against his companies. This is just a PR stunt to try to gain sympathy on the way out of the burning building he set on fire,Dependent-Cherry-129,2025-04-23T11:44:23,7
"Did they hate Clinton for cutting waste and fraud, shrink the govt and consequently balanced the budget.  No, because he did it in a smart way, legal way and bipartisan way, with coordination with departments and in a way those who were let go received renumeration.",Any_Brick1860,2025-04-23T12:40:48,7
Well depends who he sells the data and backdoor he created to. Cause it’s gonna be the public,Twiyah,2025-04-23T12:04:49,6
"He isn't walking away defeated, he already did what he needed to do to push project 2025 forward.  FYI, his satellite system is listed in it so he knows that $$ is coming.    This isn't the gain it feels like and that is intentional.  They are moving pieces we can't see now.",joylightribbon,2025-04-23T11:39:01,10
"He once complained that American workers don't want to work, and how he would sleep on the factory floor at times. Yeah, no shit, they're not making billions of dollars if Tesla succeeds, he is!",Andurhil1986,2025-04-23T11:41:39,5
"And in the end, four years from now, they will have saved nothing. In fact my guess is they will dramatically increase the deficit",Riversmooth,2025-04-23T12:37:19,6
