Comment,Author,Date,Score
When you've already bought and done everything you've ever wanted I guess having more money becomes meaningless at some point. Might as well give it away then.,Uller85,2025-05-08T09:23:24,665
Didn't he pledge to give away all his wealth when he started the foundation?,woailyx,2025-05-08T09:11:47,380
"Well he’s already up there in age. By 2045 I’d imagine he won’t have many years left to live, if he makes it that far to begin with.",Shooter_McGavin27,2025-05-08T09:18:51,160
Is it even possible to give away 99% of a $150 billion fortune? That much money is generating so much more money it seems the only way to do it would be in a lump sum.,jeon2595,2025-05-08T12:44:25,29
He should stop buying up all the farmland that he will use to fleece the govt by renting it back to them at absurd rates,Funny-Apricot-0712,2025-05-08T09:31:46,115
20 years from now I will also donate to charity.   updoots to the left,Quirky-Marsupial-420,2025-05-08T10:29:21,50
I thought he said the world was going to end by then from global warming,baseball_Lover33,2025-05-08T09:25:52,67
"Would you like my cash app number, Billy?",acreekofsoap,2025-05-08T09:41:46,21
Bill Gates does the worlds biggest virtue signal.,murderinthedark,2025-05-08T09:07:59,68
![gif](giphy|7k2LoEykY5i1hfeWQB),FuhBr33ze,2025-05-08T09:53:37,12
Why not do it right now and retire to some monastery to contemplative life if he is really that serious?,PixieDustFairies,2025-05-08T10:23:19,14
Queue the Facebook scams quoting this article.,NotThatGuyAnother1,2025-05-08T09:24:52,10
When the USAID money dries up for your foundation and you no longer want to pay out of pocket.,pdawg43,2025-05-08T09:39:50,2
Why wait?  What's wrong with now?,cookigal,2025-05-08T20:09:50,2
"How about you do it now, nerd?",____IIIII___ll__I,2025-05-08T09:39:56,-3
"Why wait until 2045? If he weren’t disingenuous, he’d do it now.",zombie_pr0cess,2025-05-08T09:45:58,-7
Did bill ever have kids?,wabbott82,2025-05-08T20:35:01,1
"He'll probably be dead by then, what an empty gesture. Like some super rich guy willing his fortune to his poodle just to spite his heirs.",social_dinosaur,2025-05-08T09:20:33,-21
Fuck Bill Gates.,otakuzod,2025-05-08T09:48:46,-15
Dems just found their USAID replacement. Every conservative needs to apply for every dollar they can.,Toybasher,2025-05-08T09:49:36,-9
"2045?   He will have exceeded his age limits by then and mostlikely be gone for a decade.  By 2045, he will be 90, with his average life span to be 77 (thats only about 7 years left). By 2045, huh that is hoping for the best, i'm thinking.",DJSpawn1,2025-05-08T11:29:14,-1
"Why doesn't he just do it now? With as much as he controls, he could eliminate poverty in this country.",HomeOfTheBRAAVE,2025-05-08T15:04:45,-2
does he want a medal?,Nerftuco,2025-05-08T09:14:08,-25
"Why is he waiting until 1/4 of the Covid ""vaccine"" research data is released by FDA?",Buschwick66,2025-05-08T16:50:17,0
"Imagine how powerful his handlers are, if they treat him like a disposable billionaire",rdenghel,2025-05-08T09:11:48,-25
What if he just sold all his shit and gave the Cash to the treasury to pay down our debt?    I mean democrats think that the government is so awesome at this stuff.... just let htem,Texas103,2025-05-08T13:21:54,-3
"Other than virtue signaling, what's the point of announcing it with such fanfare?   He could have just included it in his will without the need of everyone pretending how great of a guy he is.   Or he could give it all away now and get a job to support himself. But of course he won't. Mansions and private jets to private islands until he dies. So moral.....",Key-Monk6159,2025-05-08T20:09:25,0
"Oooooooh, so he Vows that in 20 years he's going to do something that he most likely won't do.     Pardon me, but unless he parks many billions of dollars into an irrevocable trust, I'll believe it as much as OJ's vow to find the wife he murdered's murderers.",Calzonieman,2025-05-08T22:12:10,0
I'll take a little something-something.,scully360,2025-05-08T10:36:46,-4
It's meaningless unless he does it now.  Waiting till you are dead means nothing.  Fucker should give it all up and take a vow of poverty.,letmeinfornow,2025-05-08T21:25:18,-1
Antichrist coming.,goldmouthdawg,2025-05-08T11:22:30,-1
"Make no mistake he isn't ""giving it away"" out of charity he will make sure that money continues to support his idiotic eugenics agenda.",Carcinog3n,2025-05-08T17:21:58,-2
Doesn’t he keep giving his money to his own foundation so that he doesn’t have to pay taxes on it and then still gets to spend it? I feel like he’s done that several times.,komatsu-D355a,2025-05-08T16:04:49,-2
"I don’t want it all, just .0001.",WhatHmmHuh,2025-05-08T09:56:27,188
I don’t know I’m very dubious of these foundations and what they actually accomplish.,RedditPoster05,2025-05-08T17:11:26,41
There are still plenty of people alive. So he hasn't achieved his goals.,trufin2038,2025-05-08T12:41:06,-6
"He did, but still gets shit about being too wealthy. I feel like if you've made it to the 1% and promise to give away everything you've earned, you should be allowed to enjoy your life being rich",sandefurd,2025-05-08T10:20:14,258
