Comment,Author,Date,Score
That this wasn’t just a 40-minute long primal scream into the mic is a testament to this woman’s superhuman self-control.,not_productive1,2025-05-01T07:36:22,30
"Here’s her full 16-minute speech on YouTube: [Full remarks | Former VP Kamala Harris delivers major post-election speech - NBC 11Alive - April 30, 2025](https://www.youtube.com/watch?v=t8nk8TRptKI).  [https://emergeamerica.org](https://emergeamerica.org) \- the nation's largest network of women elected officials and candidates.",biospheric,2025-05-01T06:41:32,14
"You know, we could have had her as President... I'm still gobsmacked that she didn't win.",Shferitz,2025-05-01T09:12:24,27
"She was not a perfect candidate but she was the superior one and would have made for a far superior president than what we have now.  But hey, she's a woman and dark skinned.  Can't have that, can we?",VanDenBroeck,2025-05-01T11:35:42,5
🙏🏼🙏🏼 she runs again.,CarlyBee_1210,2025-05-01T07:37:35,7
Just think we almost had her,Smooth_Brain_Liberal,2025-05-01T22:40:35,1
"Wish she had won, but I'm not sure she has a future in national politics at this point. Hope I'm wrong. A lot can change.",Woody_CTA102,2025-05-01T12:52:51,1
Such a great speech.,Wurf_Stoneborn,2025-05-01T07:13:21,7
Global inflation and a bunch of Amer being racist sexist trash sadly ,DizzyMajor5,2025-05-01T10:18:45,12
"Her AOC, Pete or Waltz would be great. ",DizzyMajor5,2025-05-01T10:19:25,0
Big nope on Waltz.  Walz on the other hand would be ok.,VanDenBroeck,2025-05-01T11:37:22,8
