Comment,Author,Date,Score
"Anti-Christian bias?   Well, sounds like it's time to start reporting magas. They seem awfully biased against real Christians and biased towards anti-Christians.",Facehugger_35,2025-04-11T12:52:43,28
"I'm Catholic and I know they'll consider us the ""wrong Christian"" like before. I hope religious folks aren't fooled. The Pope has already condemned this administration so we're screwed eventually too.",catsoncrack420,2025-04-11T12:40:27,11
It sounds like they can just report Republicans.  I mean [Matthew 25:35-40](https://www.biblegateway.com/passage/?search=Matthew%2025%3A35-40&version=NIV) pretty much seems like the opposite of their platform.,repoocaj,2025-04-11T14:05:28,8
"The more unpopular Trump gets because of his economic chaos, the more MAGA has to pander to extremists in its base like radical fundamentalist Christians.",clamorous_owle,2025-04-11T13:07:18,4
"Coming up, reporting non-Christians to the Gestapo. Hitler's playbook.",Zeon2,2025-04-11T12:18:23,5
Theology should have no place in politics,primax1uk,2025-04-11T15:54:19,5
"I’d submit items that tell how the governor is doing anti Christian actions like not loving one another, taking money from the poor and giving to the rich, etc.",freexanarchy,2025-04-11T16:22:50,3
Any time an institution is losing its power and influence it tightens its grip prior to collapse.,m0rl0ck1996,2025-04-11T16:38:40,3
Project 2025 folks is barreling down on us faster and faster,ButterscotchIll1523,2025-04-11T17:43:56,3
"When they say ""Christian"" do they mean Jesus, or GoP Jesus? Two different people.",[deleted],2025-04-12T07:41:45,3
WAIT-- WHAT??????,Puzzleheaded_Two6805,2025-04-11T15:47:54,1
They sure display anti-Christian behavior.,ConiferousTurtle,2025-04-11T12:55:20,11
Well at least your religion didn’t kill Jesus.  🤷🏼. /s,urlock,2025-04-11T15:21:41,3
"Have you seen how many of the Admin wear a cross? Fox tv  too.  Bannon is Catholic ,Vance converted to Catholic so I think Catholics are safe.",MelissaMead,2025-04-12T13:13:35,3
You should educate yourself. Catholics make up almost 70% of Trumps administration of idiots. Catholics ARE the problem.,bakeacake45,2025-04-11T15:42:40,3
If only they could actually read the book they claim to hold so dear.,barryblowhole,2025-04-11T15:28:50,3
They only see people who conform to their flavor of belief as Gods true children,sack-o-matic,2025-04-13T10:13:02,1
"That's not coming up, that's here now, as article describes.",Tiny_Structure_7,2025-04-11T12:24:41,2
Cherry picking for Christ.,urlock,2025-04-11T15:22:28,3
Yeah I'm in NYC and I'm Latino but I'd hate to be a Jew outside a major city. But at least I'm not Black. They have it the worse. Maybe after the Natives cause I've never seen one irl that I know of.,catsoncrack420,2025-04-11T21:20:23,2
"9 catholics. Not a good look. In the area I'm at,  many catholics are opposed, or struggling with themselves. It is very dismal to see people call themselves Christians, and even catholics, when they are clearly behaving in a way that their god will condemn them for. Like, bro, you know if your god was real you'd be doing exactly what he said not to do, right?",Zestyclose_Pickle511,2025-04-11T19:36:52,4
The Bible Belt is a world all its own.  My hometown was small but packed with banks and churches.  Two different houses of worship.,urlock,2025-04-11T21:39:36,4
