Comment,Author,Date,Score
Don't get excited. He is nominated for ambassador to the un.,Future-Ad2802,2025-05-01T13:37:48,11
First body in the water. I thought it would be Hegseth,Stormy31568,2025-05-01T13:26:55,8
"Prepare for the following:   ""I never liked him!  I knew he was worthless the moment I laid eyes on him!  I didn't want to hire him!  I did it as a favor!  He's just an ignorant RINO!  Good riddance!""  Followed shortly by something classy like:   ""He's probably a child molester.  I don't know.  I think I heard that.  Maybe he is.""",tinyE1138,2025-05-01T13:39:57,6
Getting fired,backpackwayne,2025-05-01T13:27:24,3
"Just selected to be UN ambassador, Rubio to take his NSA job.  It's a clown circus.",Zestyclose_Pickle511,2025-05-01T14:31:22,2
Ambassador to the UN at this time is not exactly a reward. He will need stainless steel underwear and a helmet because he is never going to be able to dodge all the crap that’s gonna be thrown at him,Stormy31568,2025-05-01T14:55:18,2
"""Mike Waltz has left the chat."" - Tim Walz 😎",foreverkelsu,2025-05-02T01:57:36,1
So he can vote with North Korea and Russia,SteelPumpkin75,2025-05-01T17:51:15,3
"Yep but on the news that I was watching, they said that was a demotion.",VanDenBroeck,2025-05-01T15:06:31,1
Just a shuffle of idiots.,[deleted],2025-05-01T15:08:29,3
I wonder if Rubio can stare like a deer in the headlights for another couple of years,Stormy31568,2025-05-01T17:47:37,2
No but he gets to veto or say no to things that the sane world all agree on.  That will give him wood.,VanDenBroeck,2025-05-01T15:09:24,2
Don't tempt him 🤣,Zestyclose_Pickle511,2025-05-01T18:27:29,1
