Comment,Author,Date,Score
"God dude. It is, it isn't, it is again. This is what happens when you do surgery with a chainsaw.",backpackwayne,2025-04-12T12:28:36,46
When China doesn’t call so you start making deals with yourself,sikhcoder,2025-04-12T12:43:15,23
if any one of you acted like this at work - I would fire you.,Formal-Hawk9274,2025-04-12T12:49:25,24
"Hold on.  Howard Nut Lick promised that we’d be screwing the little screws into iPhones, here in the US! I already went out and bought the tiny screwdrivers!  Howard lied to me!  /s",HereWeGo5566,2025-04-12T14:16:59,10
We can't let him call it some kind of win either.,RobNY54,2025-04-12T12:48:38,7
"China is literally built to deal with this type of shit in the long term, we clearly aren't which is why his bitch ass blinked first, he thought they'd fucking roll over and kiss his ass, now it's him sitting by the phone like a goddamn school girl waiting for their crush to call lol",FickleSystem,2025-04-12T15:16:22,6
"china sells worldwide, they can survive with out us.. rump had to cave as we get all electronics from there..",smoke1966,2025-04-12T16:36:50,5
 Tim Apple must have done a lot of ass 💋 .,SignificantCod8098,2025-04-12T15:39:43,4
Trump caving hard.,no_bender,2025-04-12T16:22:58,3
Next up for exemption…anything not made in the USA,igloohavoc,2025-04-12T16:27:38,3
The Fart of the Deal.  Can his followers smell it or are they nose blind to it?,Logikil96,2025-04-12T18:05:14,3
Bruh just needs to give up and admit he lost. ,Ashamed_Job_8151,2025-04-12T13:59:43,2
" quan·tum tar·iff (kwon-tuhm tar-if) n.   * A hypothetical system of international trade duties whose rates or applicability are not fixed but exist in a probabilistic state or superposition of multiple potential values until a specific condition or measurement occurs (e.g., the moment of customs clearance, verification of goods' origin via quantum methods, or reaching a certain market threshold). Upon measurement, the tariff ""collapses"" into a single, definite rate based on predetermined algorithms potentially influenced by complex, real-time variables.   * A speculative type of tariff calculated using quantum computing algorithms, designed to dynamically adjust based on an extremely large and complex set of inputs—such as real-time global supply chain integrity, geopolitical risk factors, environmental impact metrics, or even quantum-secured economic indicators—far exceeding the processing capabilities of classical computers.   * Less commonly: A set of interconnected tariffs applied to different goods or trading partners that exhibit properties analogous to quantum entanglement, where a change applied to one tariff instantly affects the status or rates of the others within the set, according to predefined, complex protocols, potentially used to create highly responsive and interdependent trade agreements or sanctions.",Buffalo-2023,2025-04-12T17:18:24,2
But chainsaws are not exempt unless labeled as surgical tools /s,gringledoom,2025-04-12T13:56:49,14
"It really reads, at best, as flip flopping.  He’s caving to the slightest bit of pressure; very weak behavior.  Reading it at worst indicates that he had no idea what the fuck he was doing in the first place, and got scared by the consequences",TheStrangestOfKings,2025-04-12T14:38:20,9
"Don't look up what chainsaws were originally made for.. though, your comment makes me think you already do.",VibinADHDin,2025-04-12T14:16:11,7
Only the best…,bevo_expat,2025-04-12T15:34:30,2
"Yeah wasn’t he saying all the research scientists they fired will be making iPhones in a factory? Made me laugh, no idiot they’ll brain drain America and move to Europe, basically the inverse of what the Germans did back in the day.",mac_duke,2025-04-12T16:31:27,5
He lost the game of chicken vs. China,DissentFR,2025-04-12T13:11:51,10
Yea i can't wait to see how they will spin it as one even tho china's literally ignoring his ass,FickleSystem,2025-04-12T15:10:03,3
Precisely,DissentFR,2025-04-12T17:23:36,2
I’m sure he did,DissentFR,2025-04-12T15:44:53,1
and stuff that is but we really need it and it's so much cheaper to buy theirs,zero_dr00l,2025-04-12T17:04:50,2
They are blind in every way imaginable.,DissentFR,2025-04-12T18:17:20,2
Exactly!,backpackwayne,2025-04-12T15:25:45,3
